timestamp,cloud_provider,user_id,source_ip,action,resource,region,status,bytes_transferred,authentication_method,privilege_level,attack_type
2026-08-06 00:45:00,Azure,user_032,166.197.241.187,ListResources,IAM,Central India,success,94,Password,user,Normal
2026-08-06 00:45:00,Azure,user_107,170.238.64.3,Logout,Compute,East US,success,281,Password,developer,Normal
2026-08-06 00:52:00,Azure,user_058,66.32.147.187,Logout,Database,West Europe,failed,41600,Password,developer,Normal
2026-08-06 00:53:00,GCP,user_173,178.116.54.179,ReadResource,Storage,us-central1,success,8910,MFA,developer,Normal
2026-08-06 00:53:00,GCP,user_043,146.40.160.210,Logout,Storage,europe-west1,failed,13618,Password,user,Normal
2026-08-06 00:58:00,Azure,user_191,184.183.98.24,Logout,Compute,West Europe,success,15352,Password,user,Normal
2026-08-06 01:02:00,AWS,user_058,80.153.56.22,Logout,Compute,us-east-1,success,40467,MFA,user,Normal
2026-08-06 01:03:00,GCP,user_178,165.189.52.58,Logout,IAM,europe-west1,failed,24197,Password,user,Normal
2026-08-06 01:06:00,AWS,user_077,195.193.133.169,Login,Compute,ap-south-1,success,41119,MFA,developer,Normal
2026-08-06 01:07:00,Azure,user_171,158.126.88.68,ReadResource,Compute,Central India,success,43318,Password,developer,Normal
2026-08-06 01:07:00,GCP,user_174,145.26.52.98,ListResources,Storage,europe-west1,success,21533,MFA,user,Normal
2026-08-06 01:10:00,GCP,user_149,20.242.178.180,APIRequest,Database,europe-west1,success,18859,MFA,developer,Normal
2026-08-06 01:25:00,GCP,user_004,98.193.7.176,CrossCloudResourceAccess,Compute,asia-south1,success,2401406,Password,developer,Cross-Cloud Attack
2026-08-06 01:26:00,AWS,user_174,91.164.157.54,Login,Storage,us-east-1,failed,32015,Password,user,Normal
2026-08-06 01:29:00,AWS,user_058,116.28.174.113,Login,Database,us-east-1,success,8345,Password,user,Credential Attack
2026-08-06 01:35:00,AWS,user_010,113.238.88.133,ListResources,Compute,us-east-1,success,23711,MFA,developer,Normal
2026-08-06 01:39:00,AWS,user_162,10.24.151.211,ReadResource,Storage,us-east-1,success,5166,Password,user,Normal
2026-08-06 01:40:00,AWS,user_133,22.115.138.238,CreateAccessKey,IAM,eu-west-1,success,9361,Password,user,Credential Attack
2026-08-06 01:48:00,Azure,user_100,174.238.55.22,Login,Storage,West Europe,success,7675,Password,user,Credential Attack
2026-08-06 01:54:00,AWS,user_077,98.191.108.70,Login,Database,us-east-1,success,31482,Password,user,Normal
2026-08-06 01:56:00,GCP,user_199,205.126.33.38,ListResources,Database,europe-west1,failed,24580,Password,user,Normal
2026-08-06 02:01:00,AWS,user_019,124.72.155.207,ListResources,Database,us-east-1,failed,10583,MFA,user,Normal
2026-08-06 02:07:00,Azure,user_006,138.58.42.6,FailedLogin,Compute,Central India,success,4733,Password,user,Credential Attack
2026-08-06 02:09:00,Azure,user_166,161.224.61.209,APIRequest,Database,West Europe,success,6688,Password,user,Normal
2026-08-06 02:13:00,AWS,user_141,125.146.133.97,APIRequest,Compute,eu-west-1,failed,5316,Password,user,Normal
2026-08-06 02:13:00,GCP,user_199,168.255.174.67,Logout,Storage,europe-west1,success,31960,Password,user,Normal
2026-08-06 02:15:00,Azure,user_114,160.233.51.179,APIRequest,Storage,East US,failed,9854,Password,user,Normal
2026-08-06 02:21:00,Azure,user_124,208.170.166.2,ReadResource,Storage,East US,failed,26136,Password,user,Normal
2026-08-06 02:22:00,Azure,user_066,198.26.198.162,FailedLogin,Database,Central India,failed,5719,Password,user,Credential Attack
2026-08-06 02:22:00,GCP,user_025,101.120.131.6,ReadResource,Database,asia-south1,success,8018,Password,developer,Normal
2026-08-06 02:23:00,AWS,user_071,84.209.64.221,APIRequest,IAM,ap-south-1,success,39981,MFA,user,Normal
2026-08-06 02:23:00,Azure,user_106,31.49.141.182,AssumeAdminRole,IAM,East US,failed,10780,MFA,admin,Privilege Escalation
2026-08-06 02:30:00,Azure,user_116,132.199.138.42,APIRequest,Storage,East US,success,1123,MFA,developer,Normal
2026-08-06 02:30:00,GCP,user_187,103.19.192.225,CreateAccessKey,Compute,europe-west1,failed,4035,Password,admin,Privilege Escalation
2026-08-06 02:36:00,GCP,user_165,142.252.182.202,ReadResource,Compute,asia-south1,success,19746,Password,developer,Normal
2026-08-06 02:43:00,AWS,user_146,87.192.85.117,ReadResource,Storage,ap-south-1,failed,8827,Password,user,Normal
2026-08-06 02:44:00,GCP,user_088,156.77.157.212,ModifyIAMPolicy,Compute,europe-west1,success,16482,Password,admin,Privilege Escalation
2026-08-06 02:52:00,AWS,user_101,219.131.172.74,Login,Storage,ap-south-1,failed,24922,MFA,user,Normal
2026-08-06 03:00:00,AWS,user_081,45.147.170.187,ListResources,Storage,ap-south-1,success,45974,MFA,user,Normal
2026-08-06 03:03:00,AWS,user_050,15.70.213.154,APIRequest,Storage,ap-south-1,success,3302,MFA,user,Normal
2026-08-06 03:05:00,Azure,user_097,186.239.88.51,AssumeAdminRole,Database,West Europe,failed,9203,Password,admin,Privilege Escalation
2026-08-06 03:07:00,GCP,user_133,214.134.215.136,LargeDataTransfer,Compute,europe-west1,success,4133596,MFA,developer,Data Exfiltration
2026-08-06 03:08:00,Azure,user_019,169.38.133.83,Login,IAM,West Europe,success,42919,MFA,developer,Normal
2026-08-06 03:09:00,Azure,user_074,88.94.131.229,Logout,Compute,East US,success,26475,Password,user,Normal
2026-08-06 03:09:00,Azure,user_036,40.197.99.165,FailedLogin,Compute,West Europe,success,4247,Password,user,Credential Attack
2026-08-06 03:10:00,Azure,user_019,179.161.207.25,Login,IAM,East US,failed,32497,MFA,developer,Normal
2026-08-06 03:13:00,AWS,user_112,50.17.129.1,ReadResource,Compute,ap-south-1,success,17678,Password,user,Normal
2026-08-06 03:14:00,Azure,user_092,34.104.46.249,CrossCloudResourceAccess,Storage,East US,success,2837103,MFA,admin,Cross-Cloud Attack
2026-08-06 03:15:00,Azure,user_157,103.69.242.94,ReadResource,Storage,East US,success,33199,Password,user,Normal
2026-08-06 03:20:00,AWS,user_140,55.233.223.12,APIRequest,Storage,ap-south-1,success,39757,Password,developer,Normal
2026-08-06 03:22:00,AWS,user_060,16.39.84.152,Logout,IAM,eu-west-1,success,36100,MFA,user,Normal
2026-08-06 03:22:00,Azure,user_120,24.189.22.172,Logout,IAM,Central India,success,24220,Password,user,Normal
2026-08-06 03:26:00,GCP,user_185,114.222.69.9,LargeDataTransfer,Compute,asia-south1,success,4506338,MFA,developer,Data Exfiltration
2026-08-06 03:26:00,Azure,user_014,185.228.192.172,ReadResource,Storage,West Europe,success,13396,MFA,user,Normal
2026-08-06 03:29:00,Azure,user_181,44.254.162.104,Login,Database,Central India,success,37550,Password,developer,Normal
2026-08-06 03:29:00,GCP,user_039,127.78.129.252,APIRequest,Database,asia-south1,failed,17948,MFA,user,Normal
2026-08-06 03:29:00,AWS,user_096,145.174.96.248,APIRequest,Compute,us-east-1,success,27201,MFA,user,Normal
2026-08-06 03:29:00,GCP,user_131,61.21.77.173,ListResources,Storage,asia-south1,success,24607,MFA,user,Normal
2026-08-06 03:30:00,GCP,user_110,17.92.139.180,CreateAccessKey,Compute,us-central1,success,4381,Password,user,Credential Attack
2026-08-06 03:31:00,Azure,user_172,177.168.205.66,Logout,Database,East US,success,7155,MFA,user,Normal
2026-08-06 03:35:00,Azure,user_071,41.77.105.114,ReadResource,Compute,East US,success,41730,MFA,developer,Normal
2026-08-06 03:39:00,GCP,user_018,44.125.93.71,LargeDataTransfer,Database,europe-west1,success,1947304,MFA,admin,Cross-Cloud Attack
2026-08-06 03:44:00,GCP,user_175,122.200.165.200,CrossCloudResourceAccess,Storage,europe-west1,success,3160712,Password,developer,Cross-Cloud Attack
2026-08-06 03:50:00,GCP,user_030,23.39.57.201,FailedLogin,Compute,us-central1,failed,9439,Password,user,Credential Attack
2026-08-06 03:54:00,AWS,user_159,81.134.111.147,APIRequest,IAM,eu-west-1,failed,45731,MFA,user,Normal
2026-08-06 03:57:00,GCP,user_159,108.252.212.240,APIRequest,IAM,asia-south1,success,12694,Password,user,Normal
2026-08-06 04:00:00,AWS,user_049,220.60.8.99,ReadResource,IAM,ap-south-1,failed,41873,MFA,user,Normal
2026-08-06 04:00:00,AWS,user_177,34.26.102.161,ListResources,IAM,ap-south-1,success,21558,Password,developer,Normal
2026-08-06 04:02:00,GCP,user_106,155.23.7.224,ReadResource,IAM,asia-south1,success,8304,Password,user,Normal
2026-08-06 04:03:00,AWS,user_099,213.91.105.38,ListResources,Database,ap-south-1,success,12969,Password,developer,Normal
2026-08-06 04:03:00,AWS,user_184,165.84.211.162,CrossCloudResourceAccess,Compute,ap-south-1,failed,765736,Password,developer,Cross-Cloud Attack
2026-08-06 04:06:00,GCP,user_060,156.5.123.79,ListResources,Compute,us-central1,failed,42945,Password,user,Normal
2026-08-06 04:11:00,GCP,user_113,44.102.22.9,APIRequest,IAM,us-central1,success,44596,MFA,user,Normal
2026-08-06 04:11:00,AWS,user_020,34.20.108.50,Logout,Database,ap-south-1,success,21557,MFA,user,Normal
2026-08-06 04:12:00,AWS,user_155,94.116.113.148,ListResources,Storage,ap-south-1,success,43527,Password,user,Normal
2026-08-06 04:14:00,AWS,user_093,191.64.140.12,Login,Compute,eu-west-1,success,41803,Password,user,Normal
2026-08-06 04:20:00,AWS,user_149,185.208.142.224,Logout,Compute,us-east-1,success,32685,Password,developer,Normal
2026-08-06 04:24:00,GCP,user_158,112.66.59.29,Logout,IAM,us-central1,success,18125,MFA,developer,Normal
2026-08-06 04:26:00,AWS,user_083,103.158.87.201,Logout,Database,eu-west-1,success,36211,MFA,developer,Normal
2026-08-06 04:27:00,AWS,user_128,40.23.168.104,APIRequest,Storage,ap-south-1,success,27511,Password,user,Normal
2026-08-06 04:29:00,GCP,user_042,141.249.46.176,Login,IAM,asia-south1,failed,836,Password,developer,Normal
2026-08-06 04:31:00,Azure,user_066,128.109.221.239,ListResources,Compute,West Europe,success,19074,Password,developer,Normal
2026-08-06 04:32:00,Azure,user_123,52.207.195.178,ReadResource,Storage,East US,success,38921,MFA,user,Normal
2026-08-06 04:33:00,GCP,user_118,206.30.196.196,Login,Database,us-central1,success,18509,MFA,developer,Normal
2026-08-06 04:34:00,GCP,user_005,46.190.200.146,ReadDatabase,IAM,europe-west1,success,3720627,MFA,developer,Data Exfiltration
2026-08-06 04:37:00,Azure,user_200,66.99.154.117,ListResources,Compute,West Europe,success,13568,MFA,user,Normal
2026-08-06 04:39:00,AWS,user_054,169.36.83.73,Logout,Compute,us-east-1,failed,45185,Password,user,Normal
2026-08-06 04:40:00,GCP,user_006,125.66.164.205,ReadResource,Storage,europe-west1,success,20283,Password,user,Normal
2026-08-06 04:43:00,AWS,user_153,29.222.165.163,Login,Compute,ap-south-1,success,49520,MFA,user,Normal
2026-08-06 04:44:00,AWS,user_181,73.107.185.53,Login,Compute,ap-south-1,success,28296,MFA,developer,Normal
2026-08-06 04:45:00,Azure,user_168,48.140.169.3,Login,Compute,Central India,success,3461,Password,user,Normal
2026-08-06 04:48:00,AWS,user_187,190.150.99.136,ReadResource,Compute,us-east-1,success,8677,MFA,user,Normal
2026-08-06 04:48:00,GCP,user_101,87.245.89.130,Login,Storage,asia-south1,failed,21388,Password,user,Normal
2026-08-06 04:54:00,Azure,user_033,187.68.122.170,ReadDatabase,Database,Central India,failed,1720800,MFA,developer,Data Exfiltration
2026-08-06 04:54:00,AWS,user_199,130.29.83.93,AssumeAdminRole,Compute,us-east-1,success,13172,MFA,admin,Privilege Escalation
2026-08-06 04:56:00,Azure,user_011,162.21.101.88,Login,Storage,West Europe,success,8384,MFA,user,Normal
2026-08-06 04:57:00,Azure,user_189,97.116.220.89,Logout,Database,West Europe,success,30225,Password,developer,Normal
2026-08-06 05:00:00,Azure,user_026,114.40.132.144,LargeDataTransfer,IAM,West Europe,success,3102596,Password,developer,Cross-Cloud Attack
2026-08-06 05:03:00,GCP,user_046,135.181.60.111,ReadResource,IAM,europe-west1,success,35467,MFA,developer,Normal
2026-08-06 05:03:00,AWS,user_050,145.5.93.88,Login,Storage,eu-west-1,success,28041,Password,user,Normal
2026-08-06 05:04:00,AWS,user_077,175.144.203.120,Login,Compute,us-east-1,success,7175,Password,user,Credential Attack
2026-08-06 05:04:00,Azure,user_039,78.14.171.187,ListResources,Compute,West Europe,failed,15491,MFA,user,Normal
2026-08-06 05:08:00,Azure,user_133,200.189.134.161,Login,Database,Central India,success,23083,MFA,developer,Normal
2026-08-06 05:13:00,GCP,user_097,208.213.54.72,Logout,IAM,asia-south1,success,25704,Password,user,Normal
2026-08-06 05:14:00,GCP,user_152,25.124.97.80,ReadDatabase,Compute,asia-south1,failed,985042,MFA,developer,Data Exfiltration
2026-08-06 05:15:00,Azure,user_057,85.246.159.228,Login,Storage,West Europe,success,5876,Password,developer,Normal
2026-08-06 05:16:00,GCP,user_103,164.5.171.188,Login,Compute,asia-south1,failed,15555,Password,user,Normal
2026-08-06 05:19:00,GCP,user_197,135.191.207.172,DownloadData,Storage,us-central1,success,3797223,MFA,developer,Data Exfiltration
2026-08-06 05:26:00,GCP,user_062,139.178.233.217,ReadResource,Storage,us-central1,failed,42912,MFA,developer,Normal
2026-08-06 05:27:00,Azure,user_190,87.241.223.201,Logout,Storage,East US,success,49185,Password,user,Normal
2026-08-06 05:27:00,GCP,user_040,187.70.242.204,Login,Storage,europe-west1,failed,1988,MFA,developer,Normal
2026-08-06 05:30:00,AWS,user_146,89.6.110.213,LargeDataTransfer,Storage,us-east-1,success,699753,MFA,developer,Data Exfiltration
2026-08-06 05:34:00,GCP,user_126,125.255.243.96,Login,IAM,asia-south1,success,11528,MFA,developer,Normal
2026-08-06 05:38:00,AWS,user_133,66.244.4.87,Logout,Database,eu-west-1,failed,47728,Password,user,Normal
2026-08-06 05:38:00,Azure,user_009,136.23.112.203,Login,Compute,West Europe,success,24933,Password,developer,Normal
2026-08-06 05:41:00,Azure,user_148,43.185.212.48,Logout,Compute,Central India,failed,36796,Password,developer,Normal
2026-08-06 05:42:00,AWS,user_167,33.149.231.143,ReadResource,Storage,ap-south-1,failed,42277,MFA,developer,Normal
2026-08-06 05:44:00,Azure,user_195,107.59.248.106,ReadResource,Compute,West Europe,success,26732,Password,user,Normal
2026-08-06 05:49:00,AWS,user_142,140.241.81.2,ListResources,Database,us-east-1,failed,28517,Password,user,Normal
2026-08-06 05:49:00,GCP,user_036,172.180.252.34,ReadResource,Database,asia-south1,success,10348,MFA,user,Normal
2026-08-06 05:49:00,AWS,user_059,107.221.101.202,Login,Compute,eu-west-1,success,18721,MFA,user,Normal
2026-08-06 05:50:00,Azure,user_062,43.61.17.86,AssumeAdminRole,Database,West Europe,success,15875,Password,admin,Privilege Escalation
2026-08-06 05:53:00,GCP,user_176,185.137.18.215,ReadResource,Database,europe-west1,success,43787,MFA,user,Normal
2026-08-06 05:54:00,Azure,user_031,40.94.98.56,APIRequest,Compute,West Europe,success,6588,MFA,user,Normal
2026-08-06 05:54:00,AWS,user_079,41.190.72.10,ReadResource,Database,eu-west-1,failed,7486,MFA,user,Normal
2026-08-06 05:55:00,GCP,user_147,139.58.21.234,Login,Compute,asia-south1,success,2140,Password,user,Normal
2026-08-06 06:00:00,Azure,user_023,80.250.191.98,Login,IAM,Central India,failed,40467,MFA,developer,Normal
2026-08-06 06:00:00,AWS,user_167,53.221.11.184,Logout,Database,us-east-1,success,32434,Password,user,Normal
2026-08-06 06:03:00,GCP,user_064,107.163.157.105,Logout,IAM,asia-south1,success,11607,MFA,developer,Normal
2026-08-06 06:07:00,AWS,user_146,77.196.166.26,ListResources,Compute,us-east-1,success,27567,Password,user,Normal
2026-08-06 06:09:00,Azure,user_128,167.158.32.204,ListResources,Storage,Central India,success,1901,MFA,user,Normal
2026-08-06 06:15:00,GCP,user_176,14.141.163.219,ReadResource,Storage,europe-west1,success,11437,Password,developer,Normal
2026-08-06 06:22:00,AWS,user_078,133.153.209.203,CrossCloudLogin,Compute,us-east-1,success,1902997,Password,admin,Cross-Cloud Attack
2026-08-06 06:29:00,AWS,user_106,40.16.135.138,ListResources,Database,eu-west-1,failed,29442,MFA,user,Normal
2026-08-06 06:32:00,GCP,user_058,76.186.200.47,ListResources,Compute,us-central1,failed,1983,MFA,user,Normal
2026-08-06 06:33:00,Azure,user_052,189.111.253.162,APIRequest,Compute,West Europe,success,5295,MFA,developer,Normal
2026-08-06 06:36:00,GCP,user_161,112.16.26.187,Login,Storage,us-central1,failed,18701,Password,developer,Normal
2026-08-06 06:38:00,AWS,user_113,24.122.82.250,Login,Compute,us-east-1,success,11755,MFA,user,Normal
2026-08-06 06:41:00,GCP,user_160,126.215.149.179,ListResources,Database,europe-west1,failed,12043,Password,user,Normal
2026-08-06 06:46:00,GCP,user_020,162.203.167.8,ListResources,Database,us-central1,success,23318,Password,user,Normal
2026-08-06 06:46:00,Azure,user_164,84.134.210.250,DownloadData,Database,West Europe,success,4798139,MFA,developer,Data Exfiltration
2026-08-06 06:51:00,AWS,user_083,31.254.83.114,ReadResource,Database,eu-west-1,failed,15884,MFA,developer,Normal
2026-08-06 06:52:00,GCP,user_019,106.61.29.19,ReadDatabase,Compute,europe-west1,failed,4654042,MFA,developer,Data Exfiltration
2026-08-06 06:55:00,GCP,user_055,44.74.226.236,APIRequest,Database,asia-south1,success,37830,Password,developer,Normal
2026-08-06 06:55:00,AWS,user_147,194.136.188.183,APIRequest,Compute,ap-south-1,success,40307,Password,user,Normal
2026-08-06 07:00:00,GCP,user_146,114.73.161.221,Login,IAM,europe-west1,success,38498,MFA,user,Normal
2026-08-06 07:02:00,GCP,user_155,132.0.169.235,Logout,Storage,asia-south1,success,46985,MFA,user,Normal
2026-08-06 07:04:00,GCP,user_178,56.95.254.109,ListResources,IAM,us-central1,success,31534,MFA,developer,Normal
2026-08-06 07:04:00,GCP,user_026,31.183.70.107,Login,Database,us-central1,success,39905,MFA,user,Normal
2026-08-06 07:19:00,GCP,user_039,182.21.210.179,Logout,Compute,asia-south1,success,49153,Password,user,Normal
2026-08-06 07:20:00,GCP,user_035,164.15.237.21,ListResources,Compute,europe-west1,failed,27710,MFA,user,Normal
2026-08-06 07:22:00,Azure,user_168,219.252.20.86,Logout,Storage,West Europe,success,42448,Password,developer,Normal
2026-08-06 07:22:00,AWS,user_002,190.227.109.117,ReadResource,Storage,eu-west-1,failed,41524,MFA,user,Normal
2026-08-06 07:32:00,Azure,user_083,110.131.14.166,Login,IAM,East US,success,3016,MFA,developer,Normal
2026-08-06 07:37:00,Azure,user_053,156.1.255.18,APIRequest,IAM,East US,success,258,MFA,developer,Normal
2026-08-06 07:39:00,GCP,user_005,182.51.126.196,Logout,Storage,us-central1,failed,29227,MFA,developer,Normal
2026-08-06 07:39:00,GCP,user_166,41.27.52.171,ListResources,Database,europe-west1,success,39693,MFA,developer,Normal
2026-08-06 07:40:00,Azure,user_068,31.150.40.202,ListResources,Storage,Central India,success,4675,Password,user,Normal
2026-08-06 07:46:00,AWS,user_176,34.43.209.170,Logout,Compute,us-east-1,success,42634,Password,user,Normal
2026-08-06 07:48:00,Azure,user_055,125.7.128.25,ReadResource,IAM,West Europe,success,40808,MFA,user,Normal
2026-08-06 07:56:00,GCP,user_007,106.39.28.49,Login,Storage,europe-west1,failed,38057,Password,user,Normal
2026-08-06 08:02:00,GCP,user_050,152.3.241.2,Login,Compute,asia-south1,success,11717,Password,user,Normal
2026-08-06 08:03:00,GCP,user_116,78.100.128.250,ReadResource,Compute,europe-west1,success,27400,MFA,user,Normal
2026-08-06 08:03:00,GCP,user_169,179.4.18.37,ListResources,IAM,us-central1,success,7410,Password,user,Normal
2026-08-06 08:07:00,Azure,user_013,218.87.133.84,ReadResource,IAM,Central India,success,9195,Password,user,Normal
